p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	perDiff
1.35836334028439e-34	1.21605541141255	0.796	0.555	2.71672668056877e-31	B/P	HLA-DQA1	0.241
3.75372909940762e-28	1.18931056175001	0.8	0.71	7.50745819881523e-25	B/P	LTB	0.0900000000000001
5.73381504255316e-91	1.1843222655318	0.527	0.453	1.14676300851063e-87	B/P	WEE1	0.074
4.78092388025141e-33	1.15238408835215	0.727	0.535	9.56184776050281e-30	B/P	ISG20	0.192
2.96104599525071e-32	1.10241705847694	0.906	0.712	5.92209199050142e-29	B/P	HLA-DPB1	0.194
3.53095390792875e-26	1.06873994320912	0.869	0.801	7.06190781585751e-23	B/P	CD52	0.0679999999999999
1.97167421604639e-32	1.05276721942734	0.706	0.617	3.94334843209277e-29	B/P	HLA-DMB	0.089
4.08655836371789e-80	1.0409618723875	0.494	0.432	8.17311672743577e-77	B/P	CXXC5	0.062
8.24815872934453e-45	1.01283002022933	0.747	0.722	1.64963174586891e-41	B/P	RAB11FIP1	0.025
2.10475530242178e-32	0.987069651117447	0.629	0.47	4.20951060484357e-29	B/P	MTSS1	0.159
2.58271796578233e-38	0.951891418733908	0.678	0.535	5.16543593156467e-35	B/P	CTSH	0.143
2.48427622051769e-47	0.94203318013294	0.996	0.783	4.96855244103537e-44	B/P	CD74	0.213
2.9929325932761e-26	0.918453332589092	0.645	0.663	5.9858651865522e-23	B/P	PARP14	-0.018
9.39961826987956e-43	0.916207609493491	0.588	0.597	1.87992365397591e-39	B/P	FBXW7	-0.00900000000000001
1.96353669227466e-34	0.915011611057915	0.571	0.535	3.92707338454932e-31	B/P	PPM1K	0.0359999999999999
1.32299298689805e-33	0.91182563241233	0.547	0.439	2.6459859737961e-30	B/P	IRF8	0.108
2.70138290663876e-46	0.887928009442868	0.567	0.513	5.40276581327751e-43	B/P	PIM2	0.0539999999999999
1.03776887292961e-21	0.887414945166019	0.645	0.477	2.07553774585923e-18	B/P	PHACTR1	0.168
9.86013791163858e-21	0.877800229128295	0.849	0.764	1.97202758232772e-17	B/P	LAPTM5	0.085
2.57995447440166e-21	0.877485478795194	0.755	0.483	5.15990894880332e-18	B/P	MARCKS	0.272
1.19837498593424e-53	0.870857713747063	0.539	0.553	2.39674997186848e-50	B/P	HIVEP1	-0.014
5.57574088268567e-35	0.865468729529288	0.922	0.69	1.11514817653713e-31	B/P	HLA-DRA	0.232
7.21210259960555e-31	0.854647926272647	0.559	0.58	1.44242051992111e-27	B/P	NFKBID	-0.0209999999999999
1.40474021028156e-43	0.846218141848789	0.486	0.409	2.80948042056313e-40	B/P	TMEM154	0.077
1.82213775418993e-26	0.84453636399725	0.535	0.544	3.64427550837986e-23	B/P	CDC42EP3	-0.00900000000000001
2.82656433154403e-39	0.83928183062478	0.571	0.515	5.65312866308805e-36	B/P	SYNGR2	0.0559999999999999
5.0472763287147e-30	0.819231946825397	0.906	0.647	1.00945526574294e-26	B/P	HLA-DRB1	0.259
9.85260975693399e-25	0.817690974763209	0.878	0.747	1.9705219513868e-21	B/P	HERPUD1	0.131
4.31516373844715e-15	0.789981090318858	0.8	0.761	8.6303274768943e-12	B/P	FAM107B	0.039
2.58611980496353e-53	0.788271090782247	0.465	0.42	5.17223960992706e-50	B/P	PLCG2	0.045
9.4165846422104e-69	0.78691259677664	0.396	0.434	1.88331692844208e-65	B/P	WDFY4	-0.038
6.04182786948633e-39	0.783275127522915	0.527	0.538	1.20836557389727e-35	B/P	MAP3K1	-0.011
1.78233968443869e-23	0.757203867555393	0.722	0.517	3.56467936887738e-20	B/P	MEF2C	0.205
3.48336726805134e-36	0.746257343789793	0.547	0.607	6.96673453610269e-33	B/P	PIM3	-0.0599999999999999
3.562447757633e-25	0.736974271373887	0.902	0.717	7.12489551526599e-22	B/P	HLA-DPA1	0.185
5.32956644961406e-21	0.735725706144858	0.424	0.465	1.06591328992281e-17	B/P	PELI1	-0.041
1.10862474270057e-26	0.732176233487628	0.424	0.542	2.21724948540114e-23	B/P	SEC11C	-0.118
5.85906903419914e-29	0.729936162751813	0.555	0.595	1.17181380683983e-25	B/P	RRBP1	-0.0399999999999999
2.27524885763081e-17	0.729020554833984	0.853	0.797	4.55049771526161e-14	B/P	SMAP2	0.0559999999999999
1.57887850226674e-65	0.70479427549041	0.363	0.388	3.15775700453348e-62	B/P	CD22	-0.025
3.93918615730063e-49	0.693876292866705	0.473	0.437	7.87837231460126e-46	B/P	PDLIM1	0.036
8.02369135888868e-13	0.686319927506458	0.449	0.439	1.60473827177774e-09	B/P	FCMR	0.01
3.10778590267537e-21	0.682688122947315	0.49	0.416	6.21557180535075e-18	B/P	SYK	0.074
6.94904689739072e-21	0.678062834965074	0.437	0.4	1.38980937947814e-17	B/P	ATF7IP2	0.037
1.3421680330782e-23	0.67000262177054	0.502	0.571	2.6843360661564e-20	B/P	BCL2A1	-0.069
2.70668980508516e-40	0.660520150227281	0.388	0.414	5.41337961017032e-37	B/P	PLEKHG1	-0.026
4.64507533751508e-21	0.650531195114353	0.49	0.439	9.29015067503015e-18	B/P	CYB5A	0.051
6.13588967986627e-30	0.644840517697521	0.449	0.472	1.22717793597325e-26	B/P	SEL1L3	-0.023
3.84586762863905e-36	0.64393434784782	0.453	0.447	7.6917352572781e-33	B/P	USP6NL	0.00600000000000001
7.92122525243575e-23	0.637996223753643	0.543	0.519	1.58424505048715e-19	B/P	UGCG	0.024
1.51899452583977e-19	0.635435740406071	0.69	0.71	3.03798905167954e-16	B/P	GSTP1	-0.02
1.20118107947477e-18	0.628151212011595	0.478	0.607	2.40236215894955e-15	B/P	KCNQ1OT1	-0.129
2.20167632814468e-20	0.617968023418031	0.992	0.975	4.40335265628937e-17	B/P	RPL8	0.017
1.15366367104847e-17	0.606964809105255	0.502	0.518	2.30732734209694e-14	B/P	RCSD1	-0.016
4.82859761665689e-13	0.605580416142494	0.682	0.638	9.65719523331378e-10	B/P	CD83	0.044
1.05324318391511e-07	0.603243791121179	0.335	0.454	0.000210648636783022	B/P	TM4SF1	-0.119
3.28238737528796e-39	0.600287839306066	0.396	0.487	6.56477475057593e-36	B/P	TRAF4	-0.091
1.72039423445031e-19	0.590854209996306	0.71	0.855	3.44078846890063e-16	B/P	HSP90B1	-0.145
7.45572562578576e-15	0.590800442264068	0.735	0.632	1.49114512515715e-11	B/P	HLA-DRB5	0.103
9.64329888734573e-49	0.582053094801923	0.388	0.221	1.92865977746915e-45	B/P	MACROD2	0.167
1.24550771379693e-17	0.581889629894784	0.306	0.314	2.49101542759386e-14	B/P	IL6	-0.00800000000000001
1.96316040318836e-20	0.578742223015312	0.384	0.406	3.92632080637672e-17	B/P	HDAC9	-0.022
2.71308415459671e-24	0.571787719612781	0.429	0.471	5.42616830919341e-21	B/P	ST6GAL1	-0.042
6.69429062462631e-14	0.567839884090166	0.388	0.399	1.33885812492526e-10	B/P	GRK3	-0.011
9.64478442423129e-16	0.567528674542738	0.727	0.754	1.92895688484626e-12	B/P	ATP2B1	-0.027
2.85549408559327e-13	0.560162206379485	0.539	0.479	5.71098817118655e-10	B/P	ITM2C	0.0600000000000001
2.73561783618764e-20	0.559556425122429	0.996	0.99	5.47123567237527e-17	B/P	RPS8	0.00600000000000001
2.10283642962655e-18	0.54351958452925	0.612	0.684	4.20567285925309e-15	B/P	PLEKHO1	-0.0720000000000001
6.40372542393932e-29	0.540938063430779	0.424	0.48	1.28074508478786e-25	B/P	CHD7	-0.056
2.90067894963175e-20	0.535771074887796	0.412	0.467	5.8013578992635e-17	B/P	AFTPH	-0.055
2.90014669159093e-11	0.532910506231542	0.416	0.372	5.80029338318187e-08	B/P	IFNGR2	0.044
5.67138330086728e-14	0.52236581654535	0.6	0.628	1.13427666017346e-10	B/P	UFC1	-0.028
4.42292351781346e-15	0.521020445649628	0.702	0.776	8.84584703562692e-12	B/P	DDX21	-0.0740000000000001
4.35526409652098e-13	0.520301816229316	0.669	0.716	8.71052819304197e-10	B/P	APBB1IP	-0.0469999999999999
3.79498968139088e-43	0.502450301895255	0.286	0.421	7.58997936278176e-40	B/P	BICD1	-0.135
1.22624644334341e-18	0.502330379412897	0.441	0.444	2.45249288668682e-15	B/P	MID1IP1	-0.003
4.76926902162977e-11	0.495437991627002	0.637	0.61	9.53853804325953e-08	B/P	RHOH	0.027
4.68543907072298e-09	0.494318318564505	0.714	0.726	9.37087814144596e-06	B/P	TXNIP	-0.012
7.95523116894779e-10	0.494264452852904	0.482	0.474	1.59104623378956e-06	B/P	SNHG7	0.00800000000000001
3.3519855260057e-15	0.492506923403327	0.465	0.516	6.70397105201141e-12	B/P	PRKCB	-0.051
5.62163174375305e-27	0.492133619475703	0.376	0.541	1.12432634875061e-23	B/P	CKAP2	-0.165
1.42150072707485e-13	0.489139559742963	1	0.976	2.8430014541497e-10	B/P	RPL18A	0.024
6.24546119110616e-11	0.488902383646706	0.571	0.567	1.24909223822123e-07	B/P	UBALD2	0.004
6.86899373125349e-11	0.485660318743175	0.465	0.413	1.3737987462507e-07	B/P	ADD3	0.052
8.13050986835432e-22	0.485088834938108	0.355	0.364	1.62610197367086e-18	B/P	MICAL3	-0.00900000000000001
1.0717269192298e-13	0.476481219475357	0.518	0.559	2.14345383845959e-10	B/P	ANKRD44	-0.041
6.88674174284773e-42	0.470070908775218	0.331	0.324	1.37734834856955e-38	B/P	ANKRD33B	0.00700000000000001
1.88523217579106e-12	0.466579146872426	0.984	0.963	3.77046435158211e-09	B/P	RPL36	0.021
3.63461154063633e-21	0.46568669483302	0.408	0.486	7.26922308127265e-18	B/P	IL2RA	-0.078
5.21281730711043e-13	0.463337747204072	0.988	0.967	1.04256346142209e-09	B/P	RPS5	0.021
3.80040906416024e-12	0.459854073669128	0.461	0.517	7.60081812832047e-09	B/P	CMTM7	-0.056
1.32225245281244e-06	0.458565856600695	0.673	0.678	0.00264450490562489	B/P	CYTIP	-0.005
9.50608497723717e-12	0.458230323069297	0.445	0.602	1.90121699544743e-08	B/P	ADIRF	-0.157
1.13425010190136e-05	0.457368199673799	0.469	0.416	0.0226850020380271	B/P	TRIM38	0.053
8.48598570937612e-14	0.453280781089123	0.453	0.536	1.69719714187522e-10	B/P	CNTRL	-0.083
1.66112711781764e-24	0.451913763041678	0.331	0.312	3.32225423563528e-21	B/P	PEG10	0.019
1.33736880644632e-30	0.451760960321761	0.371	0.536	2.67473761289264e-27	B/P	SLAMF7	-0.165
7.13553672353052e-11	0.449104126200213	0.776	0.818	1.4271073447061e-07	B/P	CD44	-0.0419999999999999
6.16759006909716e-20	0.449101252869171	0.412	0.485	1.23351801381943e-16	B/P	RELB	-0.073
8.14021859074163e-30	0.448403887133276	0.269	0.435	1.62804371814833e-26	B/P	C12orf45	-0.166
1.3003985574082e-11	0.445071820187389	0.551	0.603	2.6007971148164e-08	B/P	UCP2	-0.0519999999999999
1.85060902785105e-11	0.444773316423854	0.992	0.956	3.7012180557021e-08	B/P	RPS21	0.036
9.55560186179942e-23	0.444702350741765	0.355	0.489	1.91112037235988e-19	B/P	CCDC6	-0.134
7.02202821417391e-14	0.443071265196694	0.469	0.565	1.40440564283478e-10	B/P	SPTBN1	-0.096
2.72237438365237e-25	0.440964134250948	0.359	0.463	5.44474876730473e-22	B/P	TNS3	-0.104
1.10438291327733e-13	0.43884311419532	0.339	0.531	2.20876582655465e-10	B/P	IFI27	-0.192
1.59799827816611e-15	0.434078199973373	0.412	0.484	3.19599655633223e-12	B/P	KIAA0040	-0.072
3.73033202184592e-13	0.431030041828773	0.996	0.996	7.46066404369184e-10	B/P	RPL41	0
1.34404066535925e-07	0.430483119214774	0.543	0.584	0.00026880813307185	B/P	TNFAIP8	-0.0409999999999999
1.13567195629199e-17	0.420243205605454	0.38	0.472	2.27134391258399e-14	B/P	DAAM1	-0.092
2.13293632509461e-16	0.419613550049702	0.424	0.523	4.26587265018922e-13	B/P	BCL10	-0.099
7.88871198087033e-09	0.41960727973794	0.584	0.664	1.57774239617407e-05	B/P	DOCK8	-0.0800000000000001
5.37621145853782e-15	0.418648001649812	0.322	0.477	1.07524229170756e-11	B/P	HES1	-0.155
1.14601195781919e-09	0.414314594026278	0.747	0.711	2.29202391563838e-06	B/P	RNASET2	0.036
5.07013779982735e-13	0.409355701164778	0.351	0.421	1.01402755996547e-09	B/P	LAT2	-0.07
1.36121652458351e-18	0.408124412710083	0.384	0.514	2.72243304916702e-15	B/P	GNG11	-0.13
6.96013602902123e-11	0.400788599032003	0.98	0.937	1.39202720580425e-07	B/P	EEF1B2	0.0429999999999999
3.5915789388532e-21	0.397367207148095	0.424	0.591	7.1831578777064e-18	B/P	DUSP5	-0.167
2.9657466920829e-13	0.394880911841104	0.318	0.425	5.93149338416581e-10	B/P	MYC	-0.107
1.837484866563e-06	0.39477236414737	0.371	0.479	0.003674969733126	B/P	MYL9	-0.108
2.08450644970981e-42	0.384712919499716	0.335	0.549	4.16901289941962e-39	B/P	EAF2	-0.214
2.81705657633644e-12	0.38279139786749	1	0.976	5.63411315267288e-09	B/P	RPL7A	0.024
5.0608029145639e-09	0.382459149875397	1	0.988	1.01216058291278e-05	B/P	RPS18	0.012
8.50895232069459e-11	0.382097054266922	0.727	0.782	1.70179046413892e-07	B/P	PDE4B	-0.055
3.92608326245797e-09	0.379064910791717	0.988	0.959	7.85216652491594e-06	B/P	RPL10A	0.029
5.26720286223024e-13	0.37835447298428	0.416	0.532	1.05344057244605e-09	B/P	MARCKSL1	-0.116
8.81274067470526e-15	0.376829990398366	0.335	0.376	1.76254813494105e-11	B/P	STRBP	-0.041
1.94340788902147e-09	0.376121554068621	0.8	0.798	3.88681577804293e-06	B/P	SET	0.002
3.05976361617179e-06	0.375673404788593	0.976	0.965	0.00611952723234357	B/P	RACK1	0.011
1.72979729259595e-07	0.371562129728754	0.38	0.4	0.00034595945851919	B/P	BHLHE41	-0.02
2.95236719513935e-17	0.370850994811856	0.318	0.431	5.90473439027871e-14	B/P	AL121944.1	-0.113
8.17117553251842e-10	0.370391830696108	0.486	0.53	1.63423510650368e-06	B/P	MIS18BP1	-0.044
1.47752919391783e-13	0.368293820238894	0.282	0.358	2.95505838783567e-10	B/P	SCIMP	-0.076
9.77880218467006e-08	0.359479295369629	0.996	0.978	0.000195576043693401	B/P	RPS28	0.018
4.91086516607817e-08	0.354159415112554	0.988	0.977	9.82173033215635e-05	B/P	RPL5	0.011
1.44893127098088e-07	0.344170313416741	0.992	0.97	0.000289786254196177	B/P	RPS9	0.022
5.77495236430823e-12	0.341751006146583	0.608	0.698	1.15499047286165e-08	B/P	EVI2B	-0.09
3.3261094750302e-09	0.340682509694026	0.518	0.613	6.65221895006039e-06	B/P	TGFBR2	-0.095
1.86399996323132e-50	0.340141451995248	0.273	0.464	3.72799992646263e-47	B/P	CLMN	-0.191
6.7631872582218e-25	0.338041241785363	0.29	0.26	1.35263745164436e-21	B/P	CD200	0.03
1.08899695249388e-31	0.337201663784375	0.265	0.332	2.17799390498777e-28	B/P	AP1S3	-0.067
4.23282666049389e-11	0.336342974731587	0.498	0.623	8.46565332098778e-08	B/P	SKAP2	-0.125
1.7109944278407e-08	0.335882169762928	0.861	0.899	3.42198885568139e-05	B/P	EZR	-0.038
8.9503729429058e-25	0.332388230061975	0.327	0.442	1.79007458858116e-21	B/P	EPB41L5	-0.115
1.28140983562916e-08	0.329520690906377	0.424	0.496	2.56281967125832e-05	B/P	GABPB1-AS1	-0.072
8.83965335790654e-06	0.326910671341956	0.804	0.796	0.0176793067158131	B/P	STK4	0.00800000000000001
6.70349093842021e-13	0.324227111349712	0.412	0.526	1.34069818768404e-09	B/P	SIPA1L1	-0.114
1.78634567961511e-06	0.317528125209029	0.996	0.979	0.00357269135923022	B/P	RPS19	0.017
4.90518086665701e-17	0.31557957486616	0.367	0.51	9.81036173331401e-14	B/P	ZFAND2A	-0.143
4.88496325582932e-10	0.314629119954409	1	0.991	9.76992651165864e-07	B/P	RPL13	0.00900000000000001
6.50284777697694e-10	0.313535874290945	0.551	0.676	1.30056955539539e-06	B/P	COTL1	-0.125
6.08501010129244e-07	0.312941299881985	0.49	0.587	0.00121700202025849	B/P	TGIF1	-0.097
1.14757069805399e-13	0.309343655793459	0.322	0.451	2.29514139610799e-10	B/P	CEP152	-0.129
7.82399497441321e-23	0.307652758346608	0.347	0.447	1.56479899488264e-19	B/P	PDK1	-0.1
1.28651507565619e-11	0.302026864397614	0.286	0.36	2.57303015131237e-08	B/P	RRAD	-0.074
3.40956731503644e-11	0.295741396554893	0.624	0.711	6.81913463007288e-08	B/P	GOLGA4	-0.087
5.0798035207428e-11	0.29482960307037	0.535	0.617	1.01596070414856e-07	B/P	GTF2I	-0.082
1.92921298478302e-06	0.287385273084713	0.318	0.358	0.00385842596956604	B/P	RPP38	-0.04
3.19750541880763e-06	0.286145052814239	0.682	0.753	0.00639501083761525	B/P	IFI16	-0.071
6.79475496874134e-17	0.285239925361623	0.278	0.276	1.35895099374827e-13	B/P	BACE2	0.002
6.00225279670265e-14	0.284725200220824	0.449	0.599	1.20045055934053e-10	B/P	CPEB4	-0.15
2.34000211698213e-09	0.282616883306738	0.359	0.403	4.68000423396425e-06	B/P	TSPAN3	-0.044
1.21359980720713e-12	0.28137396245905	0.445	0.587	2.42719961441426e-09	B/P	XBP1	-0.142
3.09309504146277e-08	0.281166987848084	0.351	0.443	6.18619008292554e-05	B/P	CEBPG	-0.092
5.17242682836556e-11	0.276025664790965	0.363	0.465	1.03448536567311e-07	B/P	AFDN	-0.102
8.52343528001955e-25	0.276020980735646	0.359	0.507	1.70468705600391e-21	B/P	PDLIM3	-0.148
4.43447665340254e-20	0.273190055771967	0.241	0.362	8.86895330680509e-17	B/P	EFHC1	-0.121
2.64443429736972e-09	0.27298986775017	0.518	0.628	5.28886859473943e-06	B/P	CDKN1A	-0.11
3.79929210451536e-14	0.270133408255053	0.367	0.597	7.59858420903072e-11	B/P	TAGLN	-0.23
9.40567922130399e-21	0.263580051858258	0.343	0.505	1.8811358442608e-17	B/P	RUNDC1	-0.162
7.91900211421e-07	0.261625301000164	0.38	0.483	0.001583800422842	B/P	MAML2	-0.103
2.13501920704195e-07	0.260789795478272	0.996	0.986	0.000427003841408389	B/P	RPL3	0.01
9.3124262494621e-06	0.259477045580336	1	0.989	0.0186248524989242	B/P	RPS3	0.011
5.1654793684302e-13	0.258914532497691	0.527	0.652	1.03309587368604e-09	B/P	ODC1	-0.125
1.57235624001269e-11	0.257437341758265	0.31	0.413	3.14471248002538e-08	B/P	EZH2	-0.103
9.1574256365456e-11	0.256519156111702	0.445	0.571	1.83148512730912e-07	B/P	SESN3	-0.126
1.60847899385427e-05	0.256269168671732	0.731	0.743	0.0321695798770854	B/P	JMJD1C	-0.012
3.14663823642812e-07	0.254953863869749	0.347	0.457	0.000629327647285623	B/P	C1GALT1	-0.11
3.86614065541644e-08	0.250444745247069	0.241	0.293	7.73228131083288e-05	B/P	DNAAF1	-0.052
3.46339483513654e-15	0.250048899843983	0.343	0.51	6.92678967027308e-12	B/P	ELMO1	-0.167
